;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;F03;SYBR;PRR5;Unkn;I4_10A;;31.33;31.33;0.000;;;;0.00000;60.0;
;F04;SYBR;PRR5;Unkn;I4_10B;;23.03;23.03;0.000;;;;0.00000;60.0;
;F05;SYBR;PRR5;Unkn;I4_10C;;25.89;25.89;0.000;;;;0.00000;60.0;
;F06;SYBR;PRR5;Unkn;I4_10D;;24.42;24.42;0.000;;;;0.00000;60.0;
;F07;SYBR;PRR5;Unkn;I4_11A;;24.02;24.02;0.000;;;;0.00000;60.0;
;F08;SYBR;PRR5;Unkn;I4_11B;;25.04;25.04;0.000;;;;0.00000;60.0;
;F09;SYBR;PRR5;Unkn;I4_11C;;35.16;35.16;0.000;;;;0.00000;60.0;
;F10;SYBR;PRR5;Unkn;I4_11D;;34.31;34.31;0.000;;;;0.00000;60.0;
;F11;SYBR;PRR5;Unkn;I4_12A;;26.38;26.38;0.000;;;;0.00000;60.0;
;F12;SYBR;PRR5;Unkn;I4_12B;;28.75;28.75;0.000;;;;0.00000;60.0;
;G01;SYBR;PRR5;Unkn;I4_12C;;25.66;25.66;0.000;;;;0.00000;60.0;
;G02;SYBR;PRR5;Unkn;I4_12D;;27.04;27.04;0.000;;;;0.00000;60.0;
;G03;SYBR;PRR5;Unkn;I4_13A;;28.74;28.74;0.000;;;;0.00000;60.0;
;G04;SYBR;PRR5;Unkn;I4_13B;;28.25;28.25;0.000;;;;0.00000;60.0;
;G05;SYBR;PRR5;Unkn;I4_13C;;24.92;24.92;0.000;;;;0.00000;60.0;
;G06;SYBR;PRR5;Unkn;I4_13D;;24.68;24.68;0.000;;;;0.00000;60.0;
;G07;SYBR;PRR5;Unkn;BLANK;;;0.00;0.000;;;0.00000;0.00000;60.0;
