;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;C04;SYBR;PRR5;Unkn;N13_11B;;26.77;26.77;0.000;;;;0.00000;60.0;
;C05;SYBR;PRR5;Unkn;N13_11C;;25.08;25.08;0.000;;;;0.00000;60.0;
;C06;SYBR;PRR5;Unkn;N13_11D;;26.38;26.38;0.000;;;;0.00000;60.0;
;C07;SYBR;PRR5;Unkn;N13_12A;;27.06;27.06;0.000;;;;0.00000;60.0;
;C08;SYBR;PRR5;Unkn;N13_12B;;29.15;29.15;0.000;;;;0.00000;60.0;
;C09;SYBR;PRR5;Unkn;N13_12C;;24.33;24.33;0.000;;;;0.00000;60.0;
;C10;SYBR;PRR5;Unkn;N13_12D;;27.22;27.22;0.000;;;;0.00000;60.0;
;C11;SYBR;PRR5;Unkn;N13_13A;;27.89;27.89;0.000;;;;0.00000;60.0;
;C12;SYBR;PRR5;Unkn;N13_13B;;30.91;30.91;0.000;;;;0.00000;60.0;
;D01;SYBR;PRR5;Unkn;N13_13C;;25.09;25.09;0.000;;;;0.00000;60.0;
;D02;SYBR;PRR5;Unkn;N13_13D;;32.61;32.61;0.000;;;;0.00000;60.0;
;D03;SYBR;PRR5;Unkn;BLANK;;;0.00;0.000;;;0.00000;0.00000;60.0;
;D05;SYBR;PRR5;Unkn;I4_1A;;28.16;28.16;0.000;;;;0.00000;60.0;
;D06;SYBR;PRR5;Unkn;I4_1B;;30.08;30.08;0.000;;;;0.00000;60.0;
;D07;SYBR;PRR5;Unkn;I4_2A;;25.85;25.85;0.000;;;;0.00000;60.0;
;D08;SYBR;PRR5;Unkn;I4_2B;;24.93;24.93;0.000;;;;0.00000;60.0;
;D09;SYBR;PRR5;Unkn;I4_3A;;25.53;25.53;0.000;;;;0.00000;60.0;
;D10;SYBR;PRR5;Unkn;I4_3B;;23.93;23.93;0.000;;;;0.00000;60.0;
;D11;SYBR;PRR5;Unkn;I4_4A;;24.07;24.07;0.000;;;;0.00000;60.0;
;D12;SYBR;PRR5;Unkn;I4_4B;;24.15;24.15;0.000;;;;0.00000;60.0;
;E01;SYBR;PRR5;Unkn;I4_5A;;23.22;23.22;0.000;;;;0.00000;60.0;
;E02;SYBR;PRR5;Unkn;I4_5B;;25.04;25.04;0.000;;;;0.00000;60.0;
;E03;SYBR;PRR5;Unkn;I4_6A;;26.55;26.55;0.000;;;;0.00000;60.0;
;E04;SYBR;PRR5;Unkn;I4_6B;;29.59;29.59;0.000;;;;0.00000;60.0;
;E05;SYBR;PRR5;Unkn;I4_7A;;28.66;28.66;0.000;;;;0.00000;60.0;
;E06;SYBR;PRR5;Unkn;I4_7B;;29.68;29.68;0.000;;;;0.00000;60.0;
;E07;SYBR;PRR5;Unkn;I4_8A;;27.34;27.34;0.000;;;;0.00000;60.0;
;E08;SYBR;PRR5;Unkn;I4_8B;;27.43;27.43;0.000;;;;0.00000;60.0;
;E09;SYBR;PRR5;Unkn;I4_8C;;28.37;28.37;0.000;;;;0.00000;60.0;
;E10;SYBR;PRR5;Unkn;I4_8D;;27.07;27.07;0.000;;;;0.00000;60.0;
;E11;SYBR;PRR5;Unkn;I4_9A;;23.98;23.98;0.000;;;;0.00000;60.0;
;E12;SYBR;PRR5;Unkn;I4_9B;;23.23;23.23;0.000;;;;0.00000;60.0;
;F01;SYBR;PRR5;Unkn;I4_9C;;;0.00;0.000;;;0.00000;0.00000;60.0;
;F02;SYBR;PRR5;Unkn;I4_9D;;;0.00;0.000;;;0.00000;0.00000;60.0;
;F03;SYBR;PRR5;Unkn;I4_10A;;22.63;22.63;0.000;;;;0.00000;60.0;
;F04;SYBR;PRR5;Unkn;I4_10B;;23.34;23.34;0.000;;;;0.00000;60.0;
;F05;SYBR;PRR5;Unkn;I4_10C;;34.50;34.50;0.000;;;;0.00000;60.0;
;F06;SYBR;PRR5;Unkn;I4_10D;;24.29;24.29;0.000;;;;0.00000;60.0;
;F07;SYBR;PRR5;Unkn;I4_11A;;23.68;23.68;0.000;;;;0.00000;60.0;
;F08;SYBR;PRR5;Unkn;I4_11B;;25.33;25.33;0.000;;;;0.00000;60.0;
;F09;SYBR;PRR5;Unkn;I4_11C;;24.41;24.41;0.000;;;;0.00000;60.0;
;F10;SYBR;PRR5;Unkn;I4_11D;;24.90;24.90;0.000;;;;0.00000;60.0;
;F11;SYBR;PRR5;Unkn;I4_12A;;26.16;26.16;0.000;;;;0.00000;60.0;
;F12;SYBR;PRR5;Unkn;I4_12B;;28.51;28.51;0.000;;;;0.00000;60.0;
;G01;SYBR;PRR5;Unkn;I4_12C;;24.86;24.86;0.000;;;;0.00000;60.0;
;G02;SYBR;PRR5;Unkn;I4_12D;;26.34;26.34;0.000;;;;0.00000;60.0;
;G03;SYBR;PRR5;Unkn;I4_13A;;28.44;28.44;0.000;;;;0.00000;60.0;
;G04;SYBR;PRR5;Unkn;I4_13B;;28.08;28.08;0.000;;;;0.00000;60.0;
;G05;SYBR;PRR5;Unkn;I4_13C;;25.44;25.44;0.000;;;;0.00000;60.0;
;G06;SYBR;PRR5;Unkn;I4_13D;;24.19;24.19;0.000;;;;0.00000;60.0;
;G07;SYBR;PRR5;Unkn;BLANK;;;0.00;0.000;;;0.00000;0.00000;60.0;
